"","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","Rhat","Rhat_upper_CI","parameter","grouping","Period"
"1780",-0.0385073028822547,0.0595002155438048,0.2565,-0.188219206378561,0.108779870395,-0.144131623379083,0.0830595180029847,-0.139379166336719,0.0517028361702562,-0.185730142464796,-0.148098494856018,-0.131946467921283,0.0612261633583787,0.0794513910254196,0.113519345428532,NA,"Manning-Hawkesbury",NA,1.0051276146151,1.02079762712901,"mean_slope","Ecoregion","1900-2015"
"1781",0.101386670008083,0.0525295760097491,0.97,-0.0557701171972214,0.223784553469555,0.00581805901363069,0.211648811395555,0.0149050695951292,0.185359421752201,-0.0447082622087005,-0.00462376127708749,0.0147648973354348,0.185248237480674,0.202372243997615,0.238892025777139,NA,"Namaqua",NA,1.00228066280328,1.01389631999093,"mean_slope","Ecoregion","1900-2015"
"1782",0.0532243832796232,0.0999855824889535,0.7185,-0.197041506313575,0.398677202623919,-0.157495424383373,0.248244278510292,-0.124801749681934,0.205729955055568,-0.200069119192937,-0.145187448152064,-0.107856236380028,0.223929183674293,0.273699971132106,0.39460646454436,NA,"North American Pacific Fijordland",NA,1.01122450232605,1.01394232187111,"mean_slope","Ecoregion","1900-2015"
"1783",0.0107715442405879,0.0448294326484341,0.5885,-0.113833757465891,0.119666448020078,-0.0711734929094953,0.103142184571532,-0.0596869674208435,0.0851572734607833,-0.113844303433371,-0.0760787936274176,-0.0623783528210448,0.0835040851559402,0.0995962382823692,0.11943345135516,NA,"Northeastern New Zealand",NA,1.00103495753704,1.00895920219677,"mean_slope","Ecoregion","1900-2015"
"1784",-0.0351620169687612,0.0121084273654153,0.003,-0.0635569849836711,-0.00156696711557536,-0.0600628695261537,-0.0128958955557321,-0.0532902378452796,-0.0135494433238407,-0.0645009465986591,-0.0591147953049751,-0.0549420800110448,-0.0148111969762335,-0.0110723230964829,-0.00191421832347655,NA,"Northern and Central California",NA,1.01123796778763,1.05196989563,"mean_slope","Ecoregion","1900-2015"
"1785",-0.0111227365961101,0.0154399996945751,0.254,-0.0486786790490208,0.0247897187098215,-0.0424980755830022,0.0162649170714508,-0.0361166056979334,0.0141434335375933,-0.0479856613042565,-0.0412277973936114,-0.0368164163141731,0.0135746144001776,0.0183876057742378,0.0260197379548572,NA,"North Sea",NA,1.00316967193822,1.01732804603694,"mean_slope","Ecoregion","1900-2015"
"1786",0.0122685917756593,0.0300388210550136,0.661,-0.063340036987391,0.0870689923559344,-0.042345046394141,0.0729262430436949,-0.0336011800276875,0.0650184338264107,-0.0682018925693846,-0.0478127153463953,-0.0376058541895921,0.0634799978436895,0.0695122944892566,0.0834511801793238,NA,"Oregon, Washington, Vancouver Is.",NA,1.00470214540525,1.02670227706581,"mean_slope","Ecoregion","1900-2015"
"1787",-0.0293497203141993,0.0336475674438588,0.1925,-0.11372705224176,0.0510656739446506,-0.0919512072435155,0.0382723953488179,-0.0872803585268238,0.0233271136238059,-0.110192098397986,-0.0930553276862429,-0.0844199522101686,0.0272078497536424,0.0372591105959181,0.0564395163111217,NA,"Scotian Shelf",NA,1.01800819747008,1.06489184518744,"mean_slope","Ecoregion","1900-2015"
"1788",-0.0814015355135191,0.0391119737192702,0.0225,-0.172291410167522,0.0185907444156847,-0.15884059378766,-0.00611858494115716,-0.151284277988573,-0.0216505044406005,-0.174497506673022,-0.157057213669866,-0.146836368946264,-0.0147937980613559,-0.0013363655299578,0.0166076266972847,NA,"South Australian Gulfs",NA,1.00351174520176,1.01015963874312,"mean_slope","Ecoregion","1900-2015"
"1789",0.0337267956178981,0.0114973801139411,0.9995,0.00324925914797387,0.0619350380879846,0.00985359427433302,0.0553202047380253,0.014062542572567,0.0517106639223252,0.00425706011987479,0.0104407643053694,0.0147114619312964,0.0526445021570894,0.0560651618084589,0.0634769893521489,NA,"Southern California Bight",NA,1.00558067341412,1.0238174287831,"mean_slope","Ecoregion","1900-2015"
"1790",0.00293764612429461,0.026428560329961,0.5295,-0.0623629923183022,0.0723946311983583,-0.0444700184832286,0.059323822379836,-0.0380225107533117,0.0489491420555847,-0.0640673499449223,-0.0474254892812438,-0.0390914883628468,0.0482205557956442,0.0572053934177144,0.0717044005339074,NA,"Southern Norway",NA,1.00288347055357,1.01578240708732,"mean_slope","Ecoregion","1900-2015"
"1791",0.0151770567665296,0.0686823124258943,0.5805,-0.152274133450551,0.201402867256471,-0.117131313760131,0.145046860917443,-0.0948005056473166,0.127300647276744,-0.168498013697319,-0.116044779963772,-0.0993783647491106,0.12532840894816,0.14508520993449,0.19352342587066,NA,"South European Atlantic Shelf",NA,0.999380859689051,0.999437256454506,"mean_slope","Ecoregion","1900-2015"
"1792",0.000835750356815576,0.125605534811638,0.491,-0.296729660448674,0.30874890013308,-0.241190837841587,0.235377719833164,-0.180901382952831,0.228815654776149,-0.296753331127919,-0.238263138879124,-0.205934163353179,0.215110476607873,0.237969210082608,0.306906873144161,NA,"Western Bassian",NA,1.00242352223923,1.01310286360923,"mean_slope","Ecoregion","1900-2015"
"7255",-0.0443300330849329,0.0570713580571002,0.2085,-0.198091431516001,0.105236992389669,-0.147527678313871,0.0781107027796325,-0.136624648121808,0.0472743553929167,-0.193039494141361,-0.15534032166627,-0.136060082896041,0.0487610907324841,0.0722548639067091,0.109980226719816,NA,"Gulf of Maine",NA,1.00340940288466,1.01662587559711,"mean_slope","Ecoregion","1983-1992"
"7256",-0.286947936627018,0.137431303421319,0.024,-0.641436023964832,0.0911599196266716,-0.546985909051126,-0.0103962499552397,-0.516312649212279,-0.072104515698876,-0.6200128424284,-0.545636303309951,-0.508068110249968,-0.0591863105342592,-0.00262099911773669,0.125877557673281,NA,"Manning-Hawkesbury",NA,1.00407423100547,1.00412179281981,"mean_slope","Ecoregion","1983-1992"
"7257",0.0137173038565361,0.0322780531766965,0.675,-0.0761487173825863,0.0965761952481963,-0.0478328946333502,0.0782800916196213,-0.0374441368957735,0.0671677368148449,-0.073162478637521,-0.0514684847113827,-0.0396719386933281,0.0657304861518754,0.0757996454078762,0.101077945961192,NA,"Northern and Central California",NA,1.00045102867494,1.00267321887066,"mean_slope","Ecoregion","1983-1992"
"7258",0.0459835892618707,0.0444549607412705,0.8685,-0.0723942977298077,0.177732058161316,-0.0382244545843898,0.136880929500855,-0.0204828346713899,0.12683527949789,-0.076536853605426,-0.0367503468031287,-0.0211321662120817,0.126418082198811,0.140757943578561,0.176195700247639,NA,"Oregon, Washington, Vancouver Is.",NA,1.00669166779777,1.03616589728353,"mean_slope","Ecoregion","1983-1992"
"7259",-0.0179931766940383,0.0317061843047194,0.2835,-0.117858865008409,0.060381059319638,-0.0820051420314812,0.041904397209525,-0.0624568185772087,0.0380055109664883,-0.115488128871928,-0.0846524022312363,-0.0686292726441337,0.0319918163472702,0.0407692872681925,0.0644002974611705,NA,"Southern California Bight",NA,1.0235042089772,1.09573370544955,"mean_slope","Ecoregion","1983-1992"
"8113",-0.172744649124503,0.20085260077254,0.191,-0.648806892178794,0.393243413899286,-0.548505522708299,0.241113097633396,-0.498616510299174,0.143062701556272,-0.662333448314649,-0.532817305287699,-0.479903597775105,0.180129891054736,0.264114774640278,0.378551031649769,NA,"Agulhas Bank",NA,1.00988220732675,1.04981228663559,"mean_slope","Ecoregion","1993-2002"
"8114",-0.160276698482882,0.0218649048803018,0,-0.210815631711305,-0.0987438933579319,-0.207608161138617,-0.121426266013901,-0.194461824986749,-0.122333071374401,-0.215636787862988,-0.202668292987088,-0.196516022608566,-0.123744692042987,-0.116123374329605,-0.102466223930794,NA,"Aleutian Islands",NA,0.99962795885497,1.00183278537157,"mean_slope","Ecoregion","1993-2002"
"8115",-0.0273491055519007,0.0132867715788205,0.019,-0.0610986021628076,0.0041896138785482,-0.0539234796591818,-0.00281423449485298,-0.049644677124462,-0.00647867946213517,-0.0606392998175632,-0.053622232850222,-0.0493514293046509,-0.00549545208394862,-0.00203285634771512,0.00517909696323977,NA,"Bassian",NA,0.999738554857924,1.00156337478369,"mean_slope","Ecoregion","1993-2002"
"8116",-0.0947774522131377,0.035680458661386,0.0035,-0.18371510162947,-0.00590938970024176,-0.160650524911612,-0.0244037492962364,-0.152402985390355,-0.0374909717689707,-0.183992099765425,-0.163240945037737,-0.151413244723793,-0.0361342403707903,-0.0255216273665412,-0.00668786263191917,NA,"Cape Howe",NA,1.00091285126382,1.00114644607846,"mean_slope","Ecoregion","1993-2002"
"8117",-0.0150406465208259,0.0525126115163405,0.385,-0.136922021283173,0.126941907382919,-0.121512586598264,0.0817405035326446,-0.0962079749817319,0.0746605629501211,-0.136930973712692,-0.114484533209633,-0.0998891544892757,0.0717196488492429,0.0909897293852066,0.126123613780689,NA,"Celtic Seas",NA,1.0016171077219,1.00941494828985,"mean_slope","Ecoregion","1993-2002"
"8118",-0.0389296299803393,0.0335581228303296,0.127,-0.118094513894345,0.0442812313109786,-0.101248656041804,0.0271880581570738,-0.0923625648238834,0.0165785323457025,-0.117329189405167,-0.102994578795465,-0.0932219365207124,0.0161655775614277,0.0256570673614284,0.0449577830390572,NA,"Gulf of Maine",NA,0.999374097020253,0.999673130400171,"mean_slope","Ecoregion","1993-2002"
"8119",0.0628403046986393,0.108096363145253,0.726,-0.213258661720229,0.363455962624288,-0.15182489054562,0.2745287910973,-0.0990752575478871,0.248122841498323,-0.213267081659224,-0.146313287123681,-0.108316007145023,0.239096142046189,0.281057619337144,0.362491073827363,NA,"Namaqua",NA,1.00007649508313,1.00169253623208,"mean_slope","Ecoregion","1993-2002"
"8120",-0.0253883534718445,0.0551561395799086,0.3105,-0.159010213666085,0.13014960918863,-0.128691061850569,0.0936663791546537,-0.1190031177209,0.06389607279338,-0.169964338323597,-0.135667812465157,-0.115844050140135,0.0693208466071764,0.0894315296501267,0.121904369205523,NA,"Northeastern New Zealand",NA,1.00271479559131,1.0050323031787,"mean_slope","Ecoregion","1993-2002"
"8121",-0.0132506289436002,0.0163102689668943,0.199,-0.057372840565739,0.0348948892438941,-0.04500290769449,0.0176022478098281,-0.0412057493711699,0.0112470465790609,-0.0588364153449225,-0.0442177359503721,-0.0392920456984794,0.0136974437181877,0.0187237265686148,0.0334090839207434,NA,"Northern and Central California",NA,1.002922805508,1.01776502248341,"mean_slope","Ecoregion","1993-2002"
"8122",0.00579097899884718,0.0299118744315395,0.5915,-0.0708013623273259,0.0857371963142006,-0.0524618842579592,0.0625983436253339,-0.045394355347679,0.0507329749147651,-0.0707902872785434,-0.050868870217832,-0.0435453174641474,0.0539514209525492,0.065155107760183,0.0857399041845196,NA,"North Sea",NA,1.01437971381574,1.05680116880274,"mean_slope","Ecoregion","1993-2002"
"8123",0.0283662599206425,0.033691306073098,0.8025,-0.060282714477505,0.112800631495715,-0.0348026676969454,0.0971654992193716,-0.0282193400234881,0.0822174284039817,-0.0597175699319725,-0.0390118134498446,-0.0284007672190965,0.0820214698723579,0.0934299263716023,0.114273420896717,NA,"Oregon, Washington, Vancouver Is.",NA,1.00172896424515,1.00339647177091,"mean_slope","Ecoregion","1993-2002"
"8124",-0.0184187008259564,0.0176446846631974,0.1575,-0.0636135199909898,0.0244474328170769,-0.0528718543052826,0.0149067057491059,-0.0485360527590823,0.00938024849989371,-0.0634961115795889,-0.0525641509985562,-0.0479849681036281,0.00990953551296874,0.0155756064915969,0.0253899443048473,NA,"Southern California Bight",NA,1.00046865616376,1.00415704397186,"mean_slope","Ecoregion","1993-2002"
"8125",-0.00386276756369254,0.0314322376902625,0.4625,-0.0844641621380976,0.0763945279880355,-0.0662117413062834,0.0567114175768941,-0.0578848180993913,0.0444326563385588,-0.0896705783178381,-0.0670337958739916,-0.0573626116544701,0.0461105794066164,0.0561107246173118,0.0723672869516874,NA,"Southern Norway",NA,1.00716999833821,1.0382613558477,"mean_slope","Ecoregion","1993-2002"
"10813",-0.0165633367956617,0.0131522005330682,0.1005,-0.0472416791007598,0.0177759495392891,-0.0425042980133751,0.00814682749377629,-0.0385866134969082,0.00424426364903555,-0.049021161347458,-0.0419629926917541,-0.0379291584193271,0.00508318864920942,0.008947645140074,0.0170703479479491,NA,"Bassian",NA,0.999569030400369,0.999720223326917,"mean_slope","Ecoregion","2003-2012"
"10814",0.0241474835364261,0.37289571526068,0.516,-1.01363601552804,0.979511427955165,-0.765553322987334,0.720301133420435,-0.531551754207047,0.657031387143599,-0.96881488256502,-0.726133655001206,-0.561323584621019,0.641837932665266,0.775200434200463,1.00733624980008,NA,"Beaufort Sea",NA,1.00792788905576,1.00797626663098,"mean_slope","Ecoregion","2003-2012"
"10815",0.0265739924856873,0.0162554473336837,0.954,-0.0112113281967666,0.0706692999192408,-0.0037493133564304,0.0585003271524566,0.000960508497653576,0.0535858649741568,-0.0117445592350009,-0.00442426834005402,0.000492586148629847,0.0532737851375015,0.0578169885713173,0.0694226808564083,NA,"Cape Howe",NA,1.00089664302506,1.00399585907748,"mean_slope","Ecoregion","2003-2012"
"10816",-0.019848430430173,0.0270020312419532,0.227,-0.0914009564147594,0.0500099324524097,-0.0694043221935727,0.0361575146201287,-0.0635855030323932,0.0236289681502028,-0.0910691883490949,-0.0736604916641292,-0.0631481434791237,0.024557043066607,0.0326159292724103,0.0500287294192472,NA,"Celtic Seas",NA,0.999515947577778,1.00034762868447,"mean_slope","Ecoregion","2003-2012"
"10817",0.0896105339518552,0.0609141372680046,0.9275,-0.0578413115479703,0.254130600977888,-0.0281882967868583,0.206174289160776,-0.0154282913501313,0.179764451799606,-0.0773378008554582,-0.0258827775567353,-0.00844373820850786,0.188525990885085,0.209882377040954,0.240090601987158,NA,"Gulf of Alaska",NA,1.00503528761176,1.0073282955919,"mean_slope","Ecoregion","2003-2012"
"10818",-0.0400953353185709,0.044031445895486,0.174,-0.150473176096659,0.0801109144848986,-0.129003361738407,0.0417064414239199,-0.114673282675146,0.0297940972525404,-0.148199514611783,-0.127074712090577,-0.114284945897598,0.0313246430392122,0.0450094549741915,0.0866606897083109,NA,"Gulf of Maine",NA,1.00053447795166,1.00664509563764,"mean_slope","Ecoregion","2003-2012"
"10819",0.0280040360376577,0.0264886862335542,0.85,-0.0414472577896185,0.0933091199889825,-0.0258513621447161,0.0780838935032333,-0.0146053600709745,0.0730452145142373,-0.0414519727782426,-0.0257447237601202,-0.0171441562392859,0.0718660231382555,0.0781803299713829,0.0926366935498767,NA,"Houtman",NA,1.00625209853451,1.02191953540422,"mean_slope","Ecoregion","2003-2012"
"10820",-0.123389719251134,0.0999561680543133,0.1035,-0.369277660798895,0.133175433019829,-0.31758520302657,0.0752887159256428,-0.284585467956894,0.0448311850380477,-0.376064488090014,-0.323017829809774,-0.288889085702354,0.0425098514369163,0.0711300651049842,0.130006504307137,NA,"Humboldtian",NA,0.999075651304008,0.999076718676498,"mean_slope","Ecoregion","2003-2012"
"10821",0.00859308135548352,0.0556180511611254,0.5645,-0.123837607834571,0.16493452773719,-0.0992403291391095,0.119093337232495,-0.0829375915576466,0.097631283931243,-0.133559491360722,-0.0981508850487377,-0.0844286034853457,0.0965251680894008,0.121913696270965,0.160304537474492,NA,"Leeuwin",NA,1.01314730558893,1.01414071500088,"mean_slope","Ecoregion","2003-2012"
"10822",0.0128422318264729,0.0438422372306042,0.611,-0.104002928384026,0.125250808120793,-0.0665803197339778,0.101099596206669,-0.0606906337616755,0.0837732632536307,-0.102517836037761,-0.0706581086754826,-0.0582006109545399,0.0874013377636939,0.0974582081651563,0.126549877188708,NA,"Northeastern New Zealand",NA,0.999521416704039,0.999572408824346,"mean_slope","Ecoregion","2003-2012"
"10823",-0.0297021500730719,0.0138950764307686,0.0175,-0.0653778167583359,0.00561201594284187,-0.0559439431522017,-0.000654107994911201,-0.0530619379635878,-0.0074534727843649,-0.0666998032485176,-0.0569970825832033,-0.0528225403445223,-0.00721050902900148,-0.00157340481327576,0.00491538509455739,NA,"Northern and Central California",NA,1.00360488524164,1.00772135678109,"mean_slope","Ecoregion","2003-2012"
"10824",0.0294614218995757,0.0234311478525195,0.898,-0.0293387454217654,0.0894741142116939,-0.0201035168450497,0.0741338342463929,-0.0114034865296118,0.0651767204756444,-0.0292232759436571,-0.0178572273104491,-0.00913484154890249,0.0682012374567638,0.0774956664055918,0.0894778746332856,NA,"North Sea",NA,1.00141195635941,1.00827947338312,"mean_slope","Ecoregion","2003-2012"
"10825",0.0118802287220799,0.0340889511567721,0.6355,-0.0752834240264601,0.0995222569248451,-0.0551224018495031,0.0810178067174242,-0.0423288678033581,0.0700714792990643,-0.0746521210642661,-0.0554212434726155,-0.044464482409078,0.06924390012039,0.0806845272453787,0.101332331192429,NA,"Oregon, Washington, Vancouver Is.",NA,1.00025747923623,1.00518332499241,"mean_slope","Ecoregion","2003-2012"
"10826",-0.0512400242265635,0.0793539494853439,0.257,-0.259619179086215,0.131701535027096,-0.1899881579223,0.113272920382479,-0.18143234948514,0.0745197928916051,-0.243545024641964,-0.202708511167725,-0.178003249354461,0.0788000553782146,0.105543486731436,0.162941844687261,NA,"Scotian Shelf",NA,0.999087338966291,0.999308280122642,"mean_slope","Ecoregion","2003-2012"
"10827",-0.14135392610619,0.0600168385628684,0.009,-0.294276812623199,0.00936246327042426,-0.261918315330485,-0.023441155310022,-0.244862195545189,-0.0456672158930453,-0.293783519616084,-0.261945488158467,-0.239754861777072,-0.0392137624817992,-0.0234773468985295,0.00936556121720693,NA,"South Australian Gulfs",NA,1.00169852713227,1.00813723291725,"mean_slope","Ecoregion","2003-2012"
"10828",0.0317542296841732,0.0133661574779023,0.9935,-0.000278329614409061,0.0626491116505653,0.00600645072490163,0.0570448666192293,0.00846795069413438,0.0519341719565685,-0.00139511391933212,0.00607443350516338,0.00925281188124074,0.0533552887034432,0.0571234514774394,0.0624916699417718,NA,"Southern California Bight",NA,0.999627907801121,1.00100742885171,"mean_slope","Ecoregion","2003-2012"
"10829",0.00311118004609165,0.0344041870431688,0.539,-0.0844067230380006,0.0890430089341233,-0.0605316991892616,0.073801368740203,-0.0534736862240172,0.059092997084316,-0.0887265090772978,-0.0654098934486862,-0.0534859994900706,0.0590444941086556,0.0701264950252763,0.0877139779737127,NA,"Southern Norway",NA,1.00551175703193,1.03061146631748,"mean_slope","Ecoregion","2003-2012"
"10830",-0.0304695483578122,0.0967647607725852,0.376,-0.267880957590492,0.241932391214756,-0.213837745106872,0.160039701031571,-0.186726637190749,0.124104101758566,-0.281831218529202,-0.223352198853565,-0.189033873552034,0.121919996394548,0.154903377082492,0.228178457791694,NA,"South European Atlantic Shelf",NA,1.00212572513737,1.01116239683133,"mean_slope","Ecoregion","2003-2012"
"10831",-0.00546206758156127,0.137052644326393,0.4845,-0.351545466683261,0.345045941403333,-0.293503945682271,0.248217507840748,-0.213085145207125,0.23452594409362,-0.373444125417067,-0.275046268751397,-0.223140163246362,0.225762938873617,0.270039877156652,0.341273472496284,NA,"Western Bassian",NA,1.00612799599151,1.01591959203894,"mean_slope","Ecoregion","2003-2012"
