"mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period"
-0.00555620500793719,0.0385408290922747,0.38925,-0.091698539341194,0.0699492068842237,-0.068024292096766,0.06403986959609,-0.0535342460805001,0.0637567596291101,-0.0886163000278867,-0.0736118262413004,-0.064084979414497,0.0612230265115568,0.0632302077882383,0.0736535700840699,"Australia_WA_Wernberg-SJ5-18-6:Australia_WA_Wernberg","Houtman",10,5,1.15246624750057,1.39074602681782,"site_slope","Ecoregion","1900-2015"
-0.0536002835310281,0.0182685488033176,0.006,-0.109533669820519,-0.00231748425161282,-0.0907580362216374,-0.0148645712899833,-0.0846736724326504,-0.0244414229068543,-0.105817369312542,-0.0913815820418488,-0.0837430561140054,-0.0227179131093807,-0.015008781160353,0.00276850068717622,"autralia_connell_canopyLoss-Horeshoe-27-1:autralia_connell_canopyLoss","South Australian Gulfs",21,6,1.01552451191687,1.02259675822737,"site_slope","Ecoregion","1900-2015"
-0.0438050004303818,0.0195473137618433,0.00775,-0.0979050974270344,0.00316621590481839,-0.0800539520691733,-0.00621775618640388,-0.0773786130851485,-0.017620657276516,-0.0977640273179512,-0.083002843081608,-0.0756525461910472,-0.0155484344786566,-0.00869459194693103,0.00437047768799327,"autralia_connell_canopyLoss-Noarlunga-27-2:autralia_connell_canopyLoss","South Australian Gulfs",21,6,1.03154091204395,1.09561788411784,"site_slope","Ecoregion","1900-2015"
-0.0409616132752085,0.0171831121622493,0.00775,-0.0860485411340411,0.00332386519573808,-0.0715414733271192,-0.00534516489498031,-0.0659409384315963,-0.0113301692864337,-0.0870936199239177,-0.0752714755129549,-0.067953193115093,-0.0128128614503486,-0.00871828288490017,0.00256571666847627,"Channel_Islands_National_Park-Anacapa Island-Admiral's Reef-5-1:Channel_Islands_National_Park","Southern California Bight",22,7,1.00230198171896,1.00800141572622,"site_slope","Ecoregion","1900-2015"
0.122023532054096,0.0165895404967652,1,0.0785761228690247,0.165908837733668,0.0911205377743079,0.156263754067782,0.0955308630833022,0.148828446098115,0.0787757351079275,0.0914278213266894,0.0966669302268801,0.150429254447274,0.156822177301462,0.166650843716872,"Channel_Islands_National_Park-Anacapa Island-Cathedral Cove-5-2:Channel_Islands_National_Park","Southern California Bight",22,7,1.0288212315832,1.08398288851578,"site_slope","Ecoregion","1900-2015"
0.0957194188840486,0.0171277346414376,1,0.0525506894617995,0.141491939109617,0.0639050927072966,0.129969876056647,0.0680518205009783,0.123886021984576,0.0536173548927115,0.0646604446580985,0.0689611967113682,0.125580498491853,0.131660139333119,0.142927366645393,"Channel_Islands_National_Park-Anacapa Island-Landing Cove-5-3:Channel_Islands_National_Park","Southern California Bight",22,7,1.03389981940729,1.09708373553772,"site_slope","Ecoregion","1900-2015"
0.0513634770518019,0.016338810998511,0.9995,0.0106428302393995,0.0940284872007657,0.0169808002644658,0.0815112445166899,0.0222161688924427,0.0767438684410717,0.00855917571734289,0.0188305460308006,0.023380669804846,0.0789021153751182,0.0835567091778617,0.0932084820400738,"Channel_Islands_National_Park-San Miguel Island-Hare Rock-5-4:Channel_Islands_National_Park","Northern California",17,7,1.0095526009224,1.01621944708548,"site_slope","Ecoregion","1900-2015"
0.0226811244833223,0.016938591423263,0.908,-0.0172225367818071,0.0683492249293903,-0.0124416040001751,0.0539593185217188,-0.0104382125734979,0.0476058074445782,-0.0172244010934446,-0.0105580988312778,-0.00775261626961438,0.0510189266872159,0.0570041337130182,0.0680491427489948,"Channel_Islands_National_Park-San Miguel Island-Wyckoff Ledge-5-5:Channel_Islands_National_Park","Northern California",17,7,1.0436647387506,1.13046432085156,"site_slope","Ecoregion","1900-2015"
0.00243706952816512,0.0174488116089388,0.52625,-0.0427115064251652,0.0451296992872992,-0.0253962542345611,0.0402744894100305,-0.0229880583592923,0.0309078186851787,-0.0393569484983227,-0.0277699756382504,-0.0226779178979752,0.0313778662356949,0.0380678490864494,0.04889250005137,"Channel_Islands_National_Park-Santa Barbara Island-Arch Point-5-6:Channel_Islands_National_Park","Southern California Bight",22,7,1.02163021441261,1.06665683689794,"site_slope","Ecoregion","1900-2015"
-0.0191872954828559,0.0194391051275729,0.16975,-0.0584078394074332,0.0274647935901734,-0.0492848331443451,0.018158356284151,-0.0492848331443451,0.00827528769849439,-0.0599357144834345,-0.0492848331443451,-0.0487496861677241,0.0126432105213364,0.0190022587484719,0.0273614712521139,"Channel_Islands_National_Park-Santa Barbara Island-Cat Canyon-5-7:Channel_Islands_National_Park","Southern California Bight",22,7,1.17216888280222,1.44320187014428,"site_slope","Ecoregion","1900-2015"
0.00286486025443469,0.0185486836998435,0.52625,-0.0427475447410675,0.0440434350997921,-0.0325025829819657,0.0328587471188237,-0.023439912785983,0.031268441245679,-0.0424001001328384,-0.0330415346254707,-0.026479355164216,0.030505080068172,0.0323342870214736,0.0450189896103546,"Channel_Islands_National_Park-Santa Barbara Island-SE Sea Lion Rookery-5-8:Channel_Islands_National_Park","Southern California Bight",22,7,1.09540769770419,1.25632361392152,"site_slope","Ecoregion","1900-2015"
0.0597857909172833,0.0179589956621096,1,0.019416112071964,0.106822871824185,0.0299699768027464,0.0938367153227302,0.0363933803559322,0.089923604625016,0.0176953491838323,0.0299674602634675,0.0350084998626927,0.0890587572379918,0.0938130748602689,0.105378690151478,"Channel_Islands_National_Park-Santa Cruz Island-Fry's Harbor-5-9:Channel_Islands_National_Park","Southern California Bight",22,7,1.0384805913113,1.10659208169551,"site_slope","Ecoregion","1900-2015"
0.0317651408428263,0.0165502499281602,0.97225,-0.0123478227982942,0.0770797471829359,-0.00349838534661006,0.062346245504807,0.00438058153618388,0.0594123005470935,-0.0115741504611463,-0.000643901757409862,0.00444025359057819,0.0595797751299843,0.0657412506262683,0.0781790204391096,"Channel_Islands_National_Park-Santa Cruz Island-Gull Island South-5-10:Channel_Islands_National_Park","Southern California Bight",22,7,1.01898598665891,1.03046031930242,"site_slope","Ecoregion","1900-2015"
0.0128903986336605,0.0158951781467251,0.8355,-0.0276918820611665,0.0592178255874468,-0.0166438013388901,0.0464486368852153,-0.0108331648770753,0.0409407462051779,-0.0289919999130462,-0.0172458762026228,-0.0114165708395719,0.0404904797684142,0.0462346316846987,0.0579449033104161,"Channel_Islands_National_Park-Santa Cruz Island-Pelican Bay-5-11:Channel_Islands_National_Park","Southern California Bight",22,7,1.02124456935458,1.04939802898022,"site_slope","Ecoregion","1900-2015"
0.0044242966934476,0.0180137287986709,0.59,-0.034272925059268,0.0516618164781581,-0.0258099327703691,0.0407318623252939,-0.0220888458930377,0.0338612005487114,-0.0350058172751671,-0.0251441294955338,-0.0207545473975843,0.0356149956871373,0.0419562082502729,0.0510043200494223,"Channel_Islands_National_Park-Santa Cruz Island-Scorpion Anchorage-5-12:Channel_Islands_National_Park","Southern California Bight",22,7,1.05068600789523,1.14866311963852,"site_slope","Ecoregion","1900-2015"
-0.0312541381288697,0.0183674629780707,0.044,-0.0734075466537286,0.0135080006338409,-0.0607393083356471,0.00405228717056751,-0.0578015553410735,-0.00415700460578205,-0.0724979136713036,-0.0605408013509469,-0.0575217542918966,-0.00168103155238382,0.00427322215485462,0.0163273108963922,"Channel_Islands_National_Park-Santa Cruz Island-Yellow Banks-5-13:Channel_Islands_National_Park","Southern California Bight",22,7,1.08089450476953,1.22461490058811,"site_slope","Ecoregion","1900-2015"
0.034588864084527,0.0237095540392212,0.87625,-0.0146556616678685,0.0790192967298002,-0.0146556616678685,0.0675916987534479,-0.0146556616678685,0.0606227734211611,-0.0145541754493955,-0.0139727648073577,-0.0137388019210939,0.0673434904027469,0.0728365402981933,0.082197656894481,"Channel_Islands_National_Park-Santa Rosa Island-Johnson's Lee North-5-14:Channel_Islands_National_Park","Northern California",17,7,1.26654253645143,1.72527041394154,"site_slope","Ecoregion","1900-2015"
0.0262248159415514,0.0176190471308607,0.9275,-0.0155617537682856,0.0687321827373474,-0.00788558490926635,0.0577324549972065,-0.00260174937904168,0.0524500715606813,-0.0178082632771597,-0.00875660173721755,-0.00318835722628178,0.0520161137247338,0.0570532124522911,0.0671977692646224,"Channel_Islands_National_Park-Santa Rosa Island-Johnson's Lee South-5-15:Channel_Islands_National_Park","Northern California",17,7,1.01626031662248,1.05001602334928,"site_slope","Ecoregion","1900-2015"
-0.0485387460592668,0.0164954472447802,0.00325,-0.09189445204507,-0.00208777348578054,-0.0826167883173155,-0.0176210849664686,-0.0759032910570347,-0.0226431389027521,-0.0935829945514666,-0.0818556809970581,-0.0763489098893383,-0.0229804055515039,-0.0164968008094835,-0.00332871967678737,"Channel_Islands_National_Park-Santa Rosa Island-Rodes Reef-5-16:Channel_Islands_National_Park","Northern California",17,7,1.03530790763343,1.09171817064601,"site_slope","Ecoregion","1900-2015"
-0.0047416762941972,0.0140953909179391,0.356,-0.0396510415789421,0.0216596649095475,-0.0304100113108667,0.0181356328743221,-0.0248056816732723,0.0175138420081307,-0.040214855042515,-0.0314841725211267,-0.0280952712181926,0.0167511248928828,0.0176399901238449,0.0213325278076737,"Davoult_etal_2011-Porspoder-13-14:Davoult_etal_2011","Celtic Seas",6,8,1.23486107466251,1.58150854587173,"site_slope","Ecoregion","1900-2015"
-0.0163416949780132,0.0119794032049316,0.09175,-0.0462175497431516,0.0138184659460954,-0.0394758339219032,0.00747329851703477,-0.036396974235651,0.00379051564010624,-0.0467797474269259,-0.040116823321565,-0.0368834987654943,0.00343470394308952,0.00713393499422719,0.0134666143107808,"Davoult_etal_2011-Portsall-13-15:Davoult_etal_2011","Celtic Seas",6,8,1.0162011036445,1.03850845242274,"site_slope","Ecoregion","1900-2015"
0.0206021093694028,0.0380429541216468,0.71625,-0.0792650334239496,0.12589056653157,-0.0563492873712913,0.0997913553634897,-0.0426381324444689,0.0834631622968862,-0.0784494702217214,-0.0562585030346564,-0.041395561460932,0.0852853798001502,0.100206914623813,0.125896950047947,"Dayton_etal_1992-Central-13-16:Dayton_etal_1992","Southern California Bight",22,9,1.00729416911726,1.00996380826877,"site_slope","Ecoregion","1900-2015"
-0.0141023707324487,0.0418104549256231,0.39975,-0.10707964260426,0.0901815956272815,-0.0879675680460073,0.0632564792619764,-0.072235182541008,0.0514985430843495,-0.109736151787467,-0.0831044613842286,-0.0721842678876422,0.0534724470887098,0.0688878081993482,0.0893177624912293,"Dayton_etal_1992-North-13-17:Dayton_etal_1992","Southern California Bight",22,9,1.07384751912111,1.20551081041888,"site_slope","Ecoregion","1900-2015"
-0.0917331737565495,0.0353224510946434,0.00375,-0.18241917992061,-0.00782043499151369,-0.15469269278868,-0.0236029522474183,-0.152337225237001,-0.0442273460142606,-0.181414452201596,-0.157262727245394,-0.149096822442886,-0.038721593470371,-0.0254734943576625,-0.00716034142706141,"Dayton_etal_1999_Laminaria-Point Loma-13-18:Dayton_etal_1999_Laminaria","Southern California Bight",22,10,1.02145554738333,1.06356052189415,"site_slope","Ecoregion","1900-2015"
-0.102846940389957,0.0341851065649964,0,-0.174117014785588,-0.0316794409343836,-0.153337310444468,-0.0374033252872435,-0.144630728098225,-0.0374033252872435,-0.176828613300447,-0.160002586806873,-0.151859622670913,-0.0386902458376502,-0.0380250840812489,-0.03344372886687,"Dayton_etal_1999_Pterygophora-Point Loma-13-19:Dayton_etal_1999_Pterygophora","Southern California Bight",22,11,1.24514912872135,1.61722810588028,"site_slope","Ecoregion","1900-2015"
-0.0489770599400489,0.0287402012188384,0.06175,-0.118794625666487,0.0918469749982203,-0.0922744279411894,0.0186270666844878,-0.0812134862554725,-0.00895385459125326,-0.107461836565168,-0.0815573622670782,-0.0719577316720425,0.00746004787176806,0.0396083160167911,0.10945267483268,"Dean_etal_2000-Knight Island-13-22:Dean_etal_2000","Gulf of Alaska",7,12,1.03364147605887,1.06672467451398,"site_slope","Ecoregion","1900-2015"
0.00433802670099452,0.0370851704368138,0.5105,-0.077015889800407,0.103955564467605,-0.0660259089999843,0.0767584205848502,-0.0555408285357044,0.0652809068838958,-0.0783473139581659,-0.0633209335672879,-0.0535533357427796,0.0688036649083615,0.0806827927981271,0.103875509943632,"Edwards_baja-AguaBlanca_1_1-25-1:Edwards_baja","Southern California Bight",22,13,1.05699585086265,1.16739492096776,"site_slope","Ecoregion","1900-2015"
0.024567769792876,0.0399686092286731,0.73475,-0.0760446741080904,0.125724191620924,-0.0472365621469268,0.109165053519111,-0.0516912518940194,0.08566342544527,-0.0812818354813757,-0.0560529494620514,-0.0426933286038689,0.0994454151553684,0.105280125264189,0.121667855806119,"Edwards_baja-AguaBlanca_1_2-25-2:Edwards_baja","Southern California Bight",22,13,1.04805875342666,1.14009020737941,"site_slope","Ecoregion","1900-2015"
0.00393911903261092,0.0391179243362467,0.54075,-0.0957490753426822,0.0985252973812114,-0.0804788985172389,0.0672674710947492,-0.0617934318380003,0.0595945883631826,-0.0946052348101983,-0.0786213760950017,-0.062977434105861,0.0586631712050208,0.0715823259529966,0.099769016438507,"Edwards_baja-AguaBlanca_2_1-25-3:Edwards_baja","Southern California Bight",22,13,1.08826946721685,1.25409006697446,"site_slope","Ecoregion","1900-2015"
0.00342221233950135,0.0396382661352947,0.5295,-0.0964451627670654,0.105265131312226,-0.0664564511940197,0.0854415073102406,-0.051599940359909,0.0810417153502298,-0.0977275980782044,-0.0728378073619612,-0.0612663956633717,0.0774152556134947,0.0806518910034969,0.104276503794159,"Edwards_baja-AguaBlanca_2_2-25-4:Edwards_baja","Southern California Bight",22,13,1.01047518285778,1.02950568286326,"site_slope","Ecoregion","1900-2015"
-0.00966879209462707,0.0425851766759059,0.39625,-0.11407427227828,0.0983313985335192,-0.0818919475963754,0.0805388481626114,-0.0658224777926294,0.0682239644062722,-0.113284730285852,-0.0863456677608625,-0.0700847311119028,0.0651131290042363,0.0764204757259035,0.0983388561524626,"Edwards_baja-AguaBlanca_3_1-25-5:Edwards_baja","Southern California Bight",22,13,1.0528582746281,1.15517010228694,"site_slope","Ecoregion","1900-2015"
0.0185841988528335,0.0435623504977805,0.69475,-0.0909633628711812,0.137551706304149,-0.0742952037720088,0.103173381028752,-0.0586493766747227,0.0895302976571274,-0.0969942509729702,-0.069711721007909,-0.0573783732906173,0.0914023533716112,0.108257112603903,0.133319996121826,"Edwards_baja-AguaBlanca_3_2-25-6:Edwards_baja","Southern California Bight",22,13,1.01927534506482,1.02424366227978,"site_slope","Ecoregion","1900-2015"
-0.0319438795663447,0.0358702559233088,0.19525,-0.122722878159814,0.059946156688811,-0.100268997692717,0.0392671622381307,-0.0913697801793344,0.0254358411808272,-0.123964705211422,-0.104071133189649,-0.0905427888774982,0.0263172655345939,0.0378471495818541,0.0592008253684287,"Edwards_baja-Asuncion_1_1-25-9:Edwards_baja","Southern California Bight",22,13,1.01128475295222,1.02762461053244,"site_slope","Ecoregion","1900-2015"
-0.0372382346171596,0.0411910338448643,0.20425,-0.119437972976596,0.0659577396879413,-0.104578534395624,0.0348057207707035,-0.104479985051323,0.0180242994549226,-0.123804787047049,-0.103814789623927,-0.100568065520175,0.0269923768666575,0.0383525271550724,0.0614734237672984,"Edwards_baja-Asuncion_1_2-25-10:Edwards_baja","Southern California Bight",22,13,1.08626166162779,1.22271420716823,"site_slope","Ecoregion","1900-2015"
0.0103877643082842,0.0379799617769174,0.55375,-0.0869578484852719,0.109446106780534,-0.0569252029625605,0.0899491398678439,-0.0520771810659818,0.0702969548612295,-0.0822015825065463,-0.0568378461695987,-0.0492078931871138,0.0761096465121633,0.0900333912550197,0.115208258478802,"Edwards_baja-Asuncion_2_1-25-12:Edwards_baja","Southern California Bight",22,13,1.03408230618777,1.10029124986334,"site_slope","Ecoregion","1900-2015"
0.0717964745071653,0.0350896759249409,0.97475,-0.0149173659108082,0.169219309511029,-0.00520479149074979,0.135310710306492,0.0150298130113057,0.132343766382999,-0.019034623587224,-0.000353617445054845,0.0116998692811162,0.129991119240574,0.142732827209986,0.167002881732224,"Edwards_baja-Asuncion_2_2-25-13:Edwards_baja","Southern California Bight",22,13,1.02119969392487,1.02696438952941,"site_slope","Ecoregion","1900-2015"
-0.0093123366371161,0.0456207223291556,0.45025,-0.102818573345259,0.0950631611734947,-0.0877550512198206,0.0667457250072525,-0.0871423246126206,0.0493831658230722,-0.10511433059878,-0.0863387930018967,-0.0852221297980008,0.0627838377013625,0.0757896579829974,0.0945784515514949,"Edwards_baja-Asuncion_3_1-25-14:Edwards_baja","Southern California Bight",22,13,1.13965955657147,1.35933727229065,"site_slope","Ecoregion","1900-2015"
0.0536573339042204,0.0379667507496264,0.9105,-0.043139169021155,0.149114451249037,-0.0232047173287187,0.122208213895074,-0.00556017526493034,0.116870900896522,-0.0451920650600567,-0.0225852367058497,-0.0106935011163889,0.113053375752257,0.12326563897225,0.147354775476366,"Edwards_baja-Asuncion_3_2-25-15:Edwards_baja","Southern California Bight",22,13,1.03468147056567,1.10259587629941,"site_slope","Ecoregion","1900-2015"
-0.0391005156332878,0.0639749818181873,0.27525,-0.179901733427784,0.0896968460716044,-0.177388943159389,0.053684713900942,-0.176680042397898,0.0357688365760904,-0.178768841994129,-0.17492461752058,-0.173667585337356,0.0494226685610477,0.0674506385928176,0.0922481692513441,"Edwards_baja-Big Creek_1_1-25-18:Edwards_baja","Northern California",17,13,1.42108222451687,2.1014307586788,"site_slope","Ecoregion","1900-2015"
-0.00333867244688176,0.0465221711060966,0.44125,-0.119548286173323,0.115265541420398,-0.0910810087023272,0.0873349533155745,-0.0661946260864823,0.0879713108842564,-0.125549813633682,-0.0953741570884089,-0.0790763461827487,0.083559641503891,0.0865829459848971,0.111507104467997,"Edwards_baja-Eugenia_1_1-25-28:Edwards_baja","Southern California Bight",22,13,1.00034637802272,1.00188995452449,"site_slope","Ecoregion","1900-2015"
0.00551955281638578,0.0492203020630565,0.5235,-0.105024833336095,0.131195153396824,-0.0896809381913659,0.0976165875816568,-0.073855153385941,0.088325633803516,-0.103098990876614,-0.0884464772145145,-0.0766454695035525,0.086393202950042,0.102782600035391,0.134549547844769,"Edwards_baja-Eugenia_1_2-25-29:Edwards_baja","Southern California Bight",22,13,1.1054827705069,1.28923430754948,"site_slope","Ecoregion","1900-2015"
0.0168008363774577,0.0456422559404702,0.6025,-0.103378428076993,0.130967340401344,-0.0620457036943007,0.117551035102414,-0.0503673105168085,0.0977041136197992,-0.100432475884921,-0.0724731207068671,-0.0541436732176342,0.0954087167789189,0.109159348196737,0.140102444438974,"Edwards_baja-Eugenia_2_1-25-30:Edwards_baja","Southern California Bight",22,13,1.02246690819791,1.05866418555342,"site_slope","Ecoregion","1900-2015"
0.0267528860778397,0.04302221276273,0.774,-0.0820821508206467,0.144387208349293,-0.0552376153708386,0.116133557065177,-0.0441690031579384,0.100171267156374,-0.0880743826493472,-0.0568609642120014,-0.0438514383567733,0.100616414493723,0.11462339404873,0.143059859632252,"Edwards_baja-Eugenia_2_2-25-31:Edwards_baja","Southern California Bight",22,13,1.01866254861129,1.02515940205957,"site_slope","Ecoregion","1900-2015"
0.0128366844859386,0.0448855647929358,0.63125,-0.10316182068943,0.122528298475325,-0.0755820463590831,0.0965112817759285,-0.0634505047839344,0.0805475855649411,-0.103166794207685,-0.0749544703166739,-0.0615527719391626,0.0829556128043934,0.0973891418346706,0.122137484288737,"Edwards_baja-Eugenia_3_1-25-33:Edwards_baja","Southern California Bight",22,13,1.00103169868275,1.00325721677704,"site_slope","Ecoregion","1900-2015"
0.0176153756320156,0.04456528476792,0.6825,-0.0976056840130428,0.140087047205586,-0.0751213837981577,0.0994176424217707,-0.0610631026142932,0.083128462831468,-0.105068837559741,-0.0761131190259739,-0.0603126924438809,0.0842245234293966,0.0983087510574677,0.135902583011676,"Edwards_baja-Eugenia_3_2-25-34:Edwards_baja","Southern California Bight",22,13,1.02928663037011,1.07884563106621,"site_slope","Ecoregion","1900-2015"
0.0179904052078679,0.0483926754813167,0.617,-0.106076207074384,0.142467650347725,-0.0709768300943583,0.115809240626543,-0.0512900144775844,0.0992514891939321,-0.100719269056068,-0.0713760482875835,-0.0514548512541025,0.09918399820367,0.115550806460652,0.148004944603752,"Edwards_baja-Eugenia_4_1-25-35:Edwards_baja","Southern California Bight",22,13,1.04416903008761,1.13051508503267,"site_slope","Ecoregion","1900-2015"
0.0207934729834353,0.0465256340668946,0.695,-0.107613682571585,0.143148642860313,-0.0768140998831539,0.112022992147671,-0.0607815132415348,0.0929912532186809,-0.105906283093847,-0.0768164765852399,-0.059930020776253,0.0943907900901159,0.111933159226802,0.147115165082572,"Edwards_baja-Eugenia Is_1_1-25-24:Edwards_baja","Southern California Bight",22,13,1.00923627989735,1.01621324034997,"site_slope","Ecoregion","1900-2015"
0.018384272666069,0.0464229492003172,0.6455,-0.102847885819434,0.146437453220767,-0.0748502579408378,0.113411156076108,-0.0552717483884783,0.10108167614101,-0.102861440384473,-0.0730511986516951,-0.055957107770038,0.100739304867435,0.117021492068342,0.14634118768299,"Edwards_baja-Hipolito_1_1-25-39:Edwards_baja","Southern California Bight",22,13,1.02955891806956,1.0659517216898,"site_slope","Ecoregion","1900-2015"
0.0182959453388215,0.0480875633776182,0.6115,-0.104301300839996,0.135417890352016,-0.068367421578508,0.114548126210988,-0.0496069608263746,0.102015091085561,-0.0985818972654946,-0.0709391496606436,-0.0561980108261805,0.0985072093233557,0.112723634861358,0.141908546451771,"Edwards_baja-Hipolito_1_2-25-40:Edwards_baja","Southern California Bight",22,13,1.0289809172484,1.087895464573,"site_slope","Ecoregion","1900-2015"
0.00968597832681286,0.0514262718072907,0.5335,-0.119438367521635,0.137068458390818,-0.0775611268950171,0.11292285394274,-0.0586792676537097,0.108698266648532,-0.116981537293745,-0.0838691226875144,-0.0657527314053035,0.102469683345634,0.111413137114841,0.142660618319994,"Edwards_baja-Hipolito_2_1-25-41:Edwards_baja","Southern California Bight",22,13,1.00754590084268,1.01666644022458,"site_slope","Ecoregion","1900-2015"
-0.017745878446617,0.0363492547970824,0.34725,-0.110650673719189,0.0698998515200167,-0.0923120197092668,0.0448058989044153,-0.0834060408405416,0.0315442531940954,-0.113446221120881,-0.0916488005381295,-0.0810065442097768,0.0353484619943987,0.0457928644387776,0.0674825714871615,"Edwards_baja-Mohawk_1_1-25-49:Edwards_baja","Northern California",17,13,1.04014138792562,1.11863551894468,"site_slope","Ecoregion","1900-2015"
-0.0104509165681886,0.0458066319531156,0.4235,-0.129461115066438,0.103176488303522,-0.101902784157952,0.0687478029173395,-0.0819608425007431,0.055634875216452,-0.131760441108579,-0.100883035044788,-0.084828607916161,0.054027982040948,0.0702719430561363,0.101055692874982,"Edwards_baja-Mohawk_2_2-25-52:Edwards_baja","Northern California",17,13,1.04018753046713,1.11986857917848,"site_slope","Ecoregion","1900-2015"
