"","mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","study_ID","Study","Site","trajectory_ID","Latitude","Longitude","mean_Depth","Duration","ECOREGION","durBox","posNeg"
"11",-0.0412392260011134,0.0170222513493112,0.00775,-0.0829000763422344,0.00222539503732288,-0.0735474572742078,-0.00743108326290059,-0.0688331115760035,-0.01286392305036,-0.0847691570653646,-0.0736718139118973,-0.0686476940916539,-0.0126136699731107,-0.00749034767286466,0.00171817695871489,"Channel_Islands_National_Park-Anacapa Island-Admiral's Reef-5-1:Channel_Islands_National_Park","Southern California Bight",23,8,1.00000054735834,1.00085878814748,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Anacapa Island-Admiral's Reef",1,34.00775,-119.43438,13.521,25,"Southern California Bight","(20,70]",-1
"12",0.123602541131395,0.0170190847072593,1,0.0786392259140839,0.165351192164221,0.091429752112396,0.158270646696527,0.0953566010645272,0.150908550916298,0.0791629901381803,0.0901241140911587,0.0961329073077486,0.151984117581849,0.157616877700358,0.16696549162799,"Channel_Islands_National_Park-Anacapa Island-Cathedral Cove-5-2:Channel_Islands_National_Park","Southern California Bight",23,8,0.999707275933736,1.00082876888308,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Anacapa Island-Cathedral Cove",2,34.0158667,-119.37173,8.0621,25,"Southern California Bight","(20,70]",1
"13",0.0967565415706627,0.0170901474906943,1,0.0553918997476264,0.141097158145859,0.0623504331643166,0.128187609835526,0.0693804931675934,0.12513443201006,0.0545347689745127,0.0648141505613851,0.0692708520202971,0.12505332717708,0.131214780632379,0.140529338702873,"Channel_Islands_National_Park-Anacapa Island-Landing Cove-5-3:Channel_Islands_National_Park","Southern California Bight",23,8,1.00089629407994,1.00456234602272,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Anacapa Island-Landing Cove",3,34.0170333,-119.36113,7.3915,25,"Southern California Bight","(20,70]",1
"14",0.0516947243394751,0.0170755305643147,0.99975,0.00693221780237713,0.0944928143263842,0.0190779693550828,0.0868745810925915,0.023918437882429,0.0789419765345081,0.00856903140734427,0.0176773607289508,0.0239850056458074,0.0791536307706904,0.0859086346736096,0.0958865313433642,"Channel_Islands_National_Park-San Miguel Island-Hare Rock-5-4:Channel_Islands_National_Park","Northern California",18,8,1.00106435587075,1.00368733993232,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","San Miguel Island-Hare Rock",4,34.0643833,-120.3566,6.2485,25,"Northern California","(20,70]",1
"15",0.0248979178950624,0.0171687413127836,0.92975,-0.0213029262534815,0.0660944111619728,-0.00861323829450859,0.0580227163610087,-0.00384003258718479,0.0523033474232418,-0.02009586175257,-0.00850572915219823,-0.00330143948000072,0.0531264518737193,0.0582058015723716,0.067469491790658,"Channel_Islands_National_Park-San Miguel Island-Wyckoff Ledge-5-5:Channel_Islands_National_Park","Northern California",18,8,1.00145351236176,1.0058735574003,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","San Miguel Island-Wyckoff Ledge",5,34.0223667,-120.38747,13.189,25,"Northern California","(20,70]",1
"16",0.00487966123321356,0.0173796928578194,0.61575,-0.0383075445046135,0.0480854414323327,-0.029937915339221,0.0377592115911723,-0.0241375690856989,0.0331450295167506,-0.038309743327646,-0.0289071457411065,-0.0240938252289566,0.0332263496225286,0.0390705983802687,0.0480362380140384,"Channel_Islands_National_Park-Santa Barbara Island-Arch Point-5-6:Channel_Islands_National_Park","Southern California Bight",23,8,1.0011587291866,1.00362268895329,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Barbara Island-Arch Point",6,33.4875333,-119.02758,7.5646,25,"Southern California Bight","(20,70]",0
"17",-0.0150153790374812,0.0181599690998061,0.20775,-0.0621330569189656,0.0288623123758761,-0.0504182169699222,0.0185349803940849,-0.0444242756781928,0.0149711122000626,-0.0606615465467262,-0.0500835122475631,-0.0452925201629477,0.014537678528156,0.0191358238579978,0.0307834705534137,"Channel_Islands_National_Park-Santa Barbara Island-Cat Canyon-5-7:Channel_Islands_National_Park","Southern California Bight",23,8,1.00104620760785,1.00346149968844,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Barbara Island-Cat Canyon",7,33.4644167,-119.03917,7.8972,25,"Southern California Bight","(20,70]",0
"18",-0.000442718759730316,0.0171712653563538,0.49575,-0.0447458313430399,0.0425617956200848,-0.0340359235386303,0.0314537076050677,-0.0289507481636798,0.026258917427189,-0.0446760399316479,-0.0337724434095874,-0.0284952821096648,0.0272963768767613,0.0320374816159382,0.0428485274310993,"Channel_Islands_National_Park-Santa Barbara Island-SE Sea Lion Rookery-5-8:Channel_Islands_National_Park","Southern California Bight",23,8,1.00097848467144,1.00393017628776,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Barbara Island-SE Sea Lion Rookery",8,33.4661167,-119.02778,13.134,25,"Southern California Bight","(20,70]",0
"19",0.0617224322251689,0.0176674905845688,0.99975,0.016213591037192,0.104976076712267,0.0251107288508582,0.0929417445358299,0.0334407486413169,0.0903913987147939,0.0175725209670188,0.0265981188909597,0.032055086785717,0.0891296031041859,0.0950540168073999,0.105744438128328,"Channel_Islands_National_Park-Santa Cruz Island-Fry's Harbor-5-9:Channel_Islands_National_Park","Southern California Bight",23,8,1.00584123790327,1.01836508773414,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Cruz Island-Fry's Harbor",9,34.05635,-119.75515,12.442,25,"Southern California Bight","(20,70]",1
"20",0.032627122077964,0.0170975838090106,0.97025,-0.0120042416418261,0.0752494621990711,-0.00114827966613076,0.0671074775530405,0.0042299974740354,0.0607019291594662,-0.0111922286196568,-0.00114867323631239,0.00468271158062567,0.0613120309571083,0.0670940248521509,0.0767501674369531,"Channel_Islands_National_Park-Santa Cruz Island-Gull Island South-5-10:Channel_Islands_National_Park","Southern California Bight",23,8,1.00334500417631,1.00587853960523,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Cruz Island-Gull Island South",10,33.9496667,-119.82758,15.85,25,"Southern California Bight","(20,70]",1
"21",0.0145948439914147,0.0177464490556232,0.79625,-0.0287875090431496,0.0600963210108707,-0.0185707688125787,0.0513861869110196,-0.0128087447216354,0.0448359431153245,-0.0305041600723615,-0.0201552943591536,-0.013934820467719,0.0438288075804956,0.0499114156369922,0.0587028813129079,"Channel_Islands_National_Park-Santa Cruz Island-Pelican Bay-5-11:Channel_Islands_National_Park","Southern California Bight",23,8,1.00340268257961,1.01245086338845,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Cruz Island-Pelican Bay",11,34.0348833,-119.70308,6.5015,25,"Southern California Bight","(20,70]",0
"22",0.00668953195973911,0.0173691603473831,0.6425,-0.0376895281102702,0.049362107186254,-0.0270651098270548,0.0403675461036761,-0.0201003938417633,0.0361767978421861,-0.0375187908513346,-0.0268043652454653,-0.0219166269139924,0.0345826756403237,0.0408989961348354,0.049370689826131,"Channel_Islands_National_Park-Santa Cruz Island-Scorpion Anchorage-5-12:Channel_Islands_National_Park","Southern California Bight",23,8,1.00314771066294,1.0062930145702,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Cruz Island-Scorpion Anchorage",12,34.0479833,-119.5514,4.7104,25,"Southern California Bight","(20,70]",0
"23",-0.0282014056726667,0.0168259498697682,0.04575,-0.0718725475957082,0.0161595659963602,-0.0600116970396447,0.00515331122357135,-0.0551870230976509,-0.00131958532796748,-0.0718755789766218,-0.0603952326321822,-0.0549713066281656,-0.000724493626622895,0.00484835672690191,0.0159623007205355,"Channel_Islands_National_Park-Santa Cruz Island-Yellow Banks-5-13:Channel_Islands_National_Park","Southern California Bight",23,8,1.00111927996011,1.00333922279806,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Cruz Island-Yellow Banks",13,33.9898333,-119.56307,15.444,25,"Southern California Bight","(20,70]",-1
"24",0.039939229723207,0.0173318665381352,0.989,-0.00429354146425258,0.0839366920660317,0.00655352375518474,0.0730177683506912,0.0118591629860663,0.0687563782977263,-0.00548691133308181,0.00658345996198143,0.0112653464578475,0.0683441111295625,0.0730187061433176,0.0833095212802588,"Channel_Islands_National_Park-Santa Rosa Island-Johnson's Lee North-5-14:Channel_Islands_National_Park","Northern California",18,8,1.00488831217435,1.01489619669814,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Rosa Island-Johnson's Lee North",14,33.9014667,-120.10297,10.113,25,"Northern California","(20,70]",1
"25",0.0246470310764375,0.0171715466682881,0.92175,-0.0163872290410036,0.0695209043362201,-0.00742846917380766,0.0603622180204605,-0.00418196013053399,0.0526404552002284,-0.0167479487816807,-0.00923390489547192,-0.00385947022652265,0.0533639393071723,0.0590682651565002,0.069252354650081,"Channel_Islands_National_Park-Santa Rosa Island-Johnson's Lee South-5-15:Channel_Islands_National_Park","Northern California",18,8,0.999440038249384,0.999805778187902,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Rosa Island-Johnson's Lee South",15,33.8975333,-120.10075,14.24,25,"Northern California","(20,70]",1
"26",-0.0497803547231846,0.0172475302404505,0.00175,-0.0930450012020218,-0.004884658113122,-0.0843510870153663,-0.0165849292419312,-0.0779226753391259,-0.0216471903466225,-0.0940430490254744,-0.0832430861789161,-0.0772030199763745,-0.0204425389721249,-0.0150591152763296,-0.00548013065127055,"Channel_Islands_National_Park-Santa Rosa Island-Rodes Reef-5-16:Channel_Islands_National_Park","Northern California",18,8,1.00225754702741,1.00849674618944,"site_slope","Ecoregion","1900-2015",5,"Channel_Islands_National_Park","Santa Rosa Island-Rodes Reef",16,34.0326167,-120.107,13.646,25,"Northern California","(20,70]",-1
"27",-0.0084124399078913,0.011585336959842,0.231,-0.0415584205035293,0.0206486115393075,-0.0315022269405905,0.0136747463043779,-0.0276599660951714,0.0101018091436486,-0.0415593244552494,-0.0323624348930588,-0.0278463319811973,0.00996014972848512,0.0131518795023433,0.020484184707773,"Davoult_etal_2011-Porspoder-13-14:Davoult_etal_2011","Celtic Seas",6,9,1.00065845450954,1.0036793392114,"site_slope","Ecoregion","1900-2015",13,"Davoult_etal_2011","Porspoder",14,48.824669,-4.7006,9999,15,"Celtic Seas","(-1,20]",0
"28",-0.0166463631492714,0.011755013065111,0.07625,-0.0474080023745801,0.01539391787322,-0.041261597030147,0.00504031972282355,-0.0359625250746204,0.00219354538203178,-0.0491318438241198,-0.0404979084446571,-0.035809905605159,0.00248706171191902,0.00627409808725252,0.0144700921633001,"Davoult_etal_2011-Portsall-13-15:Davoult_etal_2011","Celtic Seas",6,9,1.00385030826961,1.00585163233718,"site_slope","Ecoregion","1900-2015",13,"Davoult_etal_2011","Portsall",15,48.824669,-4.7006,9999,15,"Celtic Seas","(-1,20]",-1
"29",0.0205385018677048,0.0397413292001546,0.70275,-0.0867736702700107,0.111574565416737,-0.0546365371632324,0.0972934200489047,-0.0431139655044121,0.0879816585734916,-0.083478075617528,-0.0594780035115734,-0.0479432163143613,0.0847050772920251,0.0945572031196233,0.114915079876681,"Dayton_etal_1992-Central-13-16:Dayton_etal_1992","Southern California Bight",23,10,1.00126244504101,1.00505739795692,"site_slope","Ecoregion","1900-2015",13,"Dayton_etal_1992","Central",16,32.70325,-117.26702,18,6,"Southern California Bight","(-1,20]",0
"30",-0.00691195217444918,0.0381168843535075,0.441,-0.103863051269167,0.0894963522650034,-0.0821181590482822,0.0666776096111651,-0.0702810408767143,0.0548712069490854,-0.103775332848023,-0.0807673301946482,-0.0701928043272599,0.0548903095079262,0.0704199551909643,0.0895055974258603,"Dayton_etal_1992-North-13-17:Dayton_etal_1992","Southern California Bight",23,10,1.00171055730192,1.00724235807592,"site_slope","Ecoregion","1900-2015",13,"Dayton_etal_1992","North",17,32.721865,-117.26702,18,6,"Southern California Bight","(-1,20]",0
"31",-0.0926102295578381,0.033661466031527,0.0035,-0.173249255418916,-0.00231189641692713,-0.155799982254199,-0.027193091715778,-0.146080127930637,-0.0380915054280269,-0.176000825456694,-0.15580156870147,-0.145797945838317,-0.037805953385872,-0.0272111494399435,-0.00520627540559792,"Dayton_etal_1999_Laminaria-Point Loma-13-18:Dayton_etal_1999_Laminaria","Southern California Bight",23,11,1.00519262773073,1.01544363272969,"site_slope","Ecoregion","1900-2015",13,"Dayton_etal_1999_Laminaria","Point Loma",18,32.692283,-117.25976,15,13,"Southern California Bight","(-1,20]",-1
"32",-0.108902226696768,0.0284706956486268,0,-0.17721299910582,-0.0299758090134745,-0.162383481282645,-0.0529574497810612,-0.156380142463469,-0.0648197452603245,-0.17657402953958,-0.161516768177066,-0.153518393001898,-0.0618831540775051,-0.0517327954199458,-0.0291047747575612,"Dayton_etal_1999_Pterygophora-Point Loma-13-19:Dayton_etal_1999_Pterygophora","Southern California Bight",23,12,1.00608753638087,1.01902711458954,"site_slope","Ecoregion","1900-2015",13,"Dayton_etal_1999_Pterygophora","Point Loma",19,32.692283,-117.25976,12,13,"Southern California Bight","(-1,20]",-1
"33",-0.0482758166694877,0.027356902888609,0.06,-0.103996438028813,0.0798680456878107,-0.0885416722721424,0.0187743788774795,-0.0778106653779025,-0.00573364581409357,-0.101422814653509,-0.0811769595652395,-0.0729947250667646,0.00746143858812773,0.0322199443997092,0.0835857141718807,"Dean_etal_2000-Knight Island-13-22:Dean_etal_2000","Gulf of Alaska",8,13,1.01662297672174,1.02886659814474,"site_slope","Ecoregion","1900-2015",13,"Dean_etal_2000","Knight Island",22,60.330122,-147.77271,6.5,8,"Gulf of Alaska","(-1,20]",-1
"34",0.010494437835972,0.0391467554260815,0.60875,-0.0873702548743275,0.107804236200306,-0.0669888988658307,0.0848664013246093,-0.0501521474309434,0.0776861309347011,-0.0870103688208769,-0.0660521867006844,-0.0553328588810003,0.0733048575676912,0.0867200695731943,0.107812568857495,"Edwards_baja-AguaBlanca_1_1-25-1:Edwards_baja","Southern California Bight",23,14,1.00431219718389,1.01403945520522,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","AguaBlanca_1_1",1,30.58,-116.35,9,8,"Southern California Bight","(-1,20]",0
"35",0.0194067296589703,0.0386089878230612,0.6995,-0.0877902130067059,0.119727016365967,-0.0532337920017479,0.0965382421661597,-0.0498025579868546,0.0763039258061526,-0.080460615800686,-0.0543372405404162,-0.0429188854650522,0.0836347779229257,0.0959519702774855,0.12736987392392,"Edwards_baja-AguaBlanca_1_2-25-2:Edwards_baja","Southern California Bight",23,14,1.00278982606234,1.0062764260608,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","AguaBlanca_1_2",2,30.58,-116.35,9,8,"Southern California Bight","(-1,20]",0
"36",-0.00293124170450818,0.039087091702119,0.4745,-0.101990182527282,0.0944451769569933,-0.0791756780957163,0.076081349904668,-0.0648327587386055,0.0602503522200369,-0.100957319657273,-0.0826454251353532,-0.0659547079427091,0.0597259850797011,0.0742781996350261,0.0980170172015959,"Edwards_baja-AguaBlanca_2_1-25-3:Edwards_baja","Southern California Bight",23,14,1.00980830166835,1.0234331604922,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","AguaBlanca_2_1",3,30.58,-116.35,9,8,"Southern California Bight","(-1,20]",0
"37",0.00242594588511186,0.0398040392269829,0.53725,-0.103660055408907,0.0998794372329372,-0.0704029064067446,0.0874041007042164,-0.0627483648617748,0.0660743644071007,-0.101070999940302,-0.0763408665080531,-0.0626801919700952,0.0662021982851793,0.0816575538775347,0.102239064303987,"Edwards_baja-AguaBlanca_2_2-25-4:Edwards_baja","Southern California Bight",23,14,1.00067480998129,1.00253617364043,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","AguaBlanca_2_2",4,30.58,-116.35,9,8,"Southern California Bight","(-1,20]",0
"38",-0.000481897569455279,0.0484461338614415,0.48375,-0.104719019969333,0.157190672904095,-0.0940308232056342,0.0906040748470515,-0.0837126581332907,0.0688122355796476,-0.114600216267575,-0.086728230345115,-0.0759585426949488,0.0786919727585871,0.101172468049237,0.156583104458511,"Edwards_baja-AguaBlanca_3_1-25-5:Edwards_baja","Southern California Bight",23,14,1.01612522897924,1.03482478513574,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","AguaBlanca_3_1",5,30.58,-116.35,9,6,"Southern California Bight","(-1,20]",0
"39",0.0172318088863769,0.0464177836281658,0.6525,-0.0961637374097241,0.139280294518851,-0.0722354861585822,0.107467355816518,-0.0698947288551682,0.0857303705873631,-0.100739354632857,-0.0726367962518598,-0.0636887103366684,0.0932996065373707,0.107440441656473,0.136107283501237,"Edwards_baja-AguaBlanca_3_2-25-6:Edwards_baja","Southern California Bight",23,14,1.00327289998347,1.00552412466187,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","AguaBlanca_3_2",6,30.58,-116.35,9,5,"Southern California Bight","(-1,20]",0
"40",-0.0307446171998444,0.0386126851936248,0.218,-0.124500885109141,0.0715185573474406,-0.105582157571541,0.0436994660905286,-0.0958986646860226,0.0303241166930485,-0.134088754324185,-0.107003508735549,-0.0951691832413015,0.031532279388725,0.0432462485275496,0.0636998581446674,"Edwards_baja-Asuncion_1_1-25-9:Edwards_baja","Southern California Bight",23,14,1.00221703563829,1.00261635323702,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Asuncion_1_1",9,27.27,-114.7,10,8,"Southern California Bight","(-1,20]",0
"41",-0.0300123269470072,0.0393292353553003,0.2195,-0.128598238470315,0.0710390113882111,-0.102497359790947,0.0506185169758771,-0.0969795863292655,0.0317319232977289,-0.128610168792611,-0.105735231124808,-0.0923178936548462,0.0368634452340857,0.0477273150176273,0.0707673677668568,"Edwards_baja-Asuncion_1_2-25-10:Edwards_baja","Southern California Bight",23,14,1.00651444151907,1.0202376511304,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Asuncion_1_2",10,27.27,-114.7,10,8,"Southern California Bight","(-1,20]",0
"42",0.0154671246840907,0.0374633424651635,0.65875,-0.0818739996961674,0.1154844028014,-0.0607486400939964,0.0858371351177855,-0.0414628295625823,0.0808845393121694,-0.0818752914298839,-0.0591248550279481,-0.0469952217464175,0.0758470146503396,0.0885360764440656,0.115428169854171,"Edwards_baja-Asuncion_2_1-25-12:Edwards_baja","Southern California Bight",23,14,1.0016766736502,1.00646391694246,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Asuncion_2_1",12,27.27,-114.7,10,8,"Southern California Bight","(-1,20]",0
"43",0.0711984215860961,0.0390426370151302,0.96575,-0.0251749810118546,0.172122707591907,-0.00426806975938654,0.144934980399216,0.00591360568093451,0.135276557920327,-0.0273257060672159,-0.00341922322609131,0.00623219305731545,0.135806708017087,0.146136953468737,0.170964287641006,"Edwards_baja-Asuncion_2_2-25-13:Edwards_baja","Southern California Bight",23,14,1.00163163035108,1.0070292127735,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Asuncion_2_2",13,27.27,-114.7,10,8,"Southern California Bight","(-1,20]",1
"44",0.00142715264610886,0.041587928549698,0.52525,-0.107465707981598,0.0994022397528753,-0.084736442204826,0.075814507937625,-0.0661236098397464,0.0694822521015567,-0.104153772802454,-0.0823541316268584,-0.0687321923763528,0.0681015765939488,0.0797962952994191,0.103165003519237,"Edwards_baja-Asuncion_3_1-25-14:Edwards_baja","Southern California Bight",23,14,1.00188775523806,1.00341037273972,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Asuncion_3_1",14,27.27,-114.7,10,8,"Southern California Bight","(-1,20]",0
"45",0.049856230630016,0.0404592054286728,0.89025,-0.0510177213814869,0.158116519313187,-0.0284403807921189,0.130080355058909,-0.0161395304836158,0.116973487414656,-0.0510251336032367,-0.0277782432934978,-0.0161621705751406,0.11695668101338,0.131279136577354,0.157896990115089,"Edwards_baja-Asuncion_3_2-25-15:Edwards_baja","Southern California Bight",23,14,1.00068108011332,1.0021918507344,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Asuncion_3_2",15,27.27,-114.7,10,8,"Southern California Bight","(-1,20]",0
"46",-0.0184126371513946,0.0449662901922134,0.334,-0.133686296691021,0.0933406564959067,-0.111965834260281,0.0646508308711535,-0.0884747797930444,0.0581642240227713,-0.133695602176419,-0.106584826450717,-0.0912595072799866,0.056003672781773,0.070527267904682,0.0927301058191245,"Edwards_baja-Big Creek_1_1-25-18:Edwards_baja","Northern California",18,14,1.00308429111996,1.00964902467387,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Big Creek_1_1",18,36.07,-121.6,10,7,"Northern California","(-1,20]",0
"47",-0.00147219018473996,0.0483456616516198,0.49625,-0.119932976337847,0.121732703859769,-0.0929876049073861,0.0959710603566607,-0.0787150005372887,0.0809489000229676,-0.125421269541787,-0.0990056805501443,-0.0829027984324776,0.0769803170898664,0.0904484176332782,0.120325449957099,"Edwards_baja-Eugenia_1_1-25-28:Edwards_baja","Southern California Bight",23,14,1.00059387767602,1.00307016083557,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Eugenia_1_1",28,31.75,-116.75,12,5,"Southern California Bight","(-1,20]",0
"48",0.0136376863165873,0.0482736384062202,0.61175,-0.118854275075842,0.128407775685191,-0.0752572443698634,0.111643708582589,-0.0645783137710984,0.0907480238602624,-0.110556294510387,-0.0790379791327579,-0.0645855760492595,0.0906967624337774,0.107982890732136,0.145723520582146,"Edwards_baja-Eugenia_1_2-25-29:Edwards_baja","Southern California Bight",23,14,1.00370644957069,1.00943507543031,"site_slope","Ecoregion","1900-2015",25,"Edwards_baja","Eugenia_1_2",29,31.75,-116.75,12,5,"Southern California Bight","(-1,20]",0
